,0,1
781,75,31
782,76,1
783,76,2
784,76,3
785,76,4
786,76,5
787,76,6
788,76,7
789,76,8
790,76,9
791,76,10
792,76,11
793,76,12
794,76,13
795,76,14
796,76,15
797,76,16
798,76,17
799,76,18
800,76,19
801,76,20
802,76,21
803,76,22
804,76,23
805,76,24
806,76,25
807,76,26
808,76,27
809,76,28
810,76,29
811,76,30
812,76,31
813,77,1
814,77,2
815,77,3
816,77,4
817,77,5
818,77,6
819,77,7
820,77,8
821,77,9
822,77,10
823,77,11
824,77,12
825,77,13
826,77,14
827,77,15
828,77,16
829,77,17
830,77,18
831,77,19
832,77,20
833,77,21
834,77,22
835,77,23
836,77,24
837,77,25
838,77,26
839,77,27
840,77,28
841,77,29
842,77,30
843,77,31
844,78,1
845,78,2
846,78,3
847,78,4
848,78,5
849,78,6
850,78,7
851,78,8
852,78,9
853,78,10
854,78,11
855,78,12
856,78,13
857,78,14
858,78,15
859,78,16
860,78,17
861,78,18
862,78,19
863,78,20
864,78,21
865,78,22
866,78,23
867,78,24
868,78,25
869,78,26
870,78,27
871,78,28
872,78,29
873,78,30
874,78,31
875,79,1
876,79,2
877,79,3
878,79,4
879,79,5
880,79,6
881,79,7
882,79,8
883,79,9
884,79,10
885,79,11
886,79,12
887,79,13
888,79,14
889,79,15
890,79,16
891,79,17
892,79,18
893,79,19
894,79,20
895,79,21
896,79,22
897,79,23
898,79,24
899,79,25
900,79,26
901,79,27
902,79,28
903,79,29
904,79,30
905,79,31
906,80,1
907,80,2
908,80,3
909,80,4
910,80,5
911,80,6
912,80,7
913,80,8
914,80,9
915,80,10
916,80,11
917,80,12
918,80,13
919,80,14
920,80,15
921,80,16
922,80,17
923,80,18
924,80,19
925,80,20
926,80,21
927,80,22
928,80,23
929,80,24
930,80,25
931,80,26
932,80,27
933,80,28
934,80,29
935,80,30
936,80,31
937,81,1
938,81,2
939,81,3
940,81,4
941,81,5
942,81,6
943,81,7
944,81,8
945,81,9
946,81,10
947,81,11
948,81,12
949,81,13
950,81,14
951,81,15
952,81,16
953,81,17
954,81,18
955,81,19
956,81,20
957,81,21
958,81,22
959,81,23
960,81,24
961,81,25
962,81,26
963,81,27
964,81,28
965,81,29
966,81,30
967,81,31
968,82,1
969,82,2
970,82,3
971,82,4
972,82,5
973,82,6
974,82,7
975,82,8
976,82,9
977,82,10
978,82,11
979,82,12
980,82,13
981,82,14
982,82,15
983,82,16
984,82,17
985,82,18
986,82,19
987,82,20
988,82,21
989,82,22
990,82,23
991,82,24
992,82,25
993,82,26
994,82,27
995,82,28
996,82,29
997,82,30
998,82,31
999,83,1
1000,83,2
1001,83,3
1002,83,4
1003,83,5
1004,83,6
1005,83,7
1006,83,8
1007,83,9
1008,83,10
1009,83,11
1010,83,12
1011,83,13
1012,83,14
1013,83,15
1014,83,16
1015,83,17
1016,83,18
1017,83,19
1018,83,20
1019,83,21
1020,83,22
1021,83,23
1022,83,24
1023,83,25
1024,83,26
1025,83,27
1026,83,28
1027,83,29
1028,83,30
1029,83,31
1030,84,1
1031,84,2
1032,84,3
1033,84,4
1034,84,5
1035,84,6
1036,84,7
1037,84,8
1038,84,9
1039,84,10
1040,84,11
1041,84,12
1042,84,13
1043,84,14
1044,84,15
1045,84,16
1046,84,17
1047,84,18
1048,84,19
1049,84,20
1050,84,21
1051,84,22
1052,84,23
1053,84,24
1054,84,25
1055,84,26
1056,84,27
1057,84,28
1058,84,29
1059,84,30
1060,84,31
1061,85,1
1062,85,2
1063,85,3
1064,85,4
1065,85,5
1066,85,6
1067,85,7
1068,85,8
1069,85,9
1070,85,10
1071,85,11
1072,85,12
1073,85,13
1074,85,14
1075,85,15
1076,85,16
1077,85,17
1078,85,18
1079,85,19
1080,85,20
1081,85,21
1082,85,22
1083,85,23
1084,85,24
1085,85,25
1086,85,26
1087,85,27
1088,85,28
1089,85,29
1090,85,30
1091,85,31
1092,86,1
1093,86,2
1094,86,3
1095,86,4
1096,86,5
1097,86,6
1098,86,7
1099,86,8
1100,86,9
1101,86,10
1102,86,11
1103,86,12
1104,86,13
1105,86,14
1106,86,15
1107,86,16
1108,86,17
1109,86,18
1110,86,19
1111,86,20
1112,86,21
1113,86,22
1114,86,23
1115,86,24
1116,86,25
1117,86,26
1118,86,27
1119,86,28
1120,86,29
1121,86,30
1122,86,31
1123,87,1
1124,87,2
1125,87,3
1126,87,4
1127,87,5
1128,87,6
1129,87,7
1130,87,8
1131,87,9
1132,87,10
1133,87,11
1134,87,12
1135,87,13
1136,87,14
1137,87,15
1138,87,16
1139,87,17
1140,87,18
1141,87,19
1142,87,20
1143,87,21
1144,87,22
1145,87,23
1146,87,24
1147,87,25
1148,87,26
1149,87,27
1150,87,28
1151,87,29
1152,87,30
1153,87,31
1154,88,1
1155,88,2
1156,88,3
1157,88,4
1158,88,5
1159,88,6
1160,88,7
1161,88,8
1162,88,9
1163,88,10
1164,88,11
1165,88,12
1166,88,13
1167,88,14
1168,88,15
1169,88,16
1170,88,17
1171,88,18
1172,88,19
1173,88,20
1174,88,21
1175,88,22
1176,88,23
1177,88,24
1178,88,25
1179,88,26
1180,88,27
1181,88,28
1182,88,29
1183,88,30
1184,88,31
1185,89,1
1186,89,2
1187,89,3
1188,89,4
1189,89,5
1190,89,6
1191,89,7
1192,89,8
1193,89,9
1194,89,10
1195,89,11
1196,89,12
1197,89,13
1198,89,14
1199,89,15
1200,89,16
1201,89,17
1202,89,18
1203,89,19
1204,89,20
1205,89,21
1206,89,22
1207,89,23
1208,89,24
1209,89,25
1210,89,26
1211,89,27
1212,89,28
1213,89,29
1214,89,30
1215,89,31
1216,90,1
1217,90,2
1218,90,3
1219,90,4
1220,90,5
1221,90,6
1222,90,7
1223,90,8
1224,90,9
1225,90,10
1226,90,11
1227,90,12
1228,90,13
1229,90,14
1230,90,15
1231,90,16
1232,90,17
1233,90,18
1234,90,19
1235,90,20
1236,90,21
1237,90,22
1238,90,23
1239,90,24
1240,90,25
1241,90,26
1242,90,27
1243,90,28
1244,90,29
1245,90,30
1246,90,31
1247,91,1
1248,91,2
1249,91,3
1250,91,4
1251,91,5
1252,91,6
1253,91,7
1254,91,8
1255,91,9
1256,91,10
1257,91,11
1258,91,12
1259,91,13
1260,91,14
1261,91,15
1262,91,16
1263,91,17
1264,91,18
1265,91,19
1266,91,20
1267,91,21
1268,91,22
1269,91,23
1270,91,24
1271,91,25
1272,91,26
1273,91,27
1274,91,28
1275,91,29
1276,91,30
1277,91,31
1278,92,1
1279,92,2
1280,92,3
1281,92,4
1282,92,5
1283,92,6
1284,92,7
1285,92,8
1286,92,9
1287,92,10
1288,92,11
1289,92,12
1290,92,13
1291,92,14
1292,92,15
1293,92,16
1294,92,17
1295,92,18
1296,92,19
1297,92,20
1298,92,21
1299,92,22
1300,92,23
1301,92,24
1302,92,25
1303,92,26
1304,92,27
1305,92,28
1306,92,29
1307,92,30
1308,92,31
1309,93,1
1310,93,2
1311,93,3
1312,93,4
1313,93,5
1314,93,6
1315,93,7
1316,93,8
1317,93,9
1318,93,10
1319,93,11
1320,93,12
1321,93,13
1322,93,14
1323,93,15
1324,93,16
1325,93,17
1326,93,18
1327,93,19
1328,93,20
1329,93,21
1330,93,22
1331,93,23
1332,93,24
1333,93,25
1334,93,26
1335,93,27
1336,93,28
1337,93,29
1338,93,30
1339,93,31
1340,94,1
1341,94,2
1342,94,3
1343,94,4
1344,94,5
1345,94,6
1346,94,7
1347,94,8
1348,94,9
1349,94,10
1350,94,11
1351,94,12
1352,94,13
1353,94,14
1354,94,15
1355,94,16
1356,94,17
1357,94,18
1358,94,19
1359,94,20
1360,94,21
1361,94,22
1362,94,23
1363,94,24
1364,94,25
1365,94,26
1366,94,27
1367,94,28
1368,94,29
1369,94,30
1370,94,31
1371,95,1
1372,95,2
1373,95,3
1374,95,4
1375,95,5
1376,95,6
1377,95,7
1378,95,8
1379,95,9
1380,95,10
1381,95,11
1382,95,12
1383,95,13
1384,95,14
1385,95,15
1386,95,16
1387,95,17
1388,95,18
1389,95,19
1390,95,20
1391,95,21
1392,95,22
1393,95,23
1394,95,24
1395,95,25
1396,95,26
1397,95,27
1398,95,28
1399,95,29
1400,95,30
1401,95,31
1402,8,69
1403,8,70
1404,8,71
1405,8,72
1406,8,73
1407,8,74
1408,8,75
1409,8,76
1410,8,77
1411,8,78
1412,8,79
1413,8,80
1414,8,81
1415,8,82
1416,8,83
1417,8,84
1418,8,85
1419,8,86
1420,8,87
1421,8,88
1422,8,89
1423,9,69
1424,9,70
1425,9,71
1426,9,72
1427,9,73
1428,9,74
1429,9,75
1430,9,76
1431,9,77
1432,9,78
1433,9,79
1434,9,80
1435,9,81
1436,9,82
1437,9,83
1438,9,84
1439,9,85
1440,9,86
1441,9,87
1442,9,88
1443,9,89
1444,10,69
1445,10,70
1446,10,71
1447,10,72
1448,10,73
1449,10,74
1450,10,75
1451,10,76
1452,10,77
1453,10,78
1454,10,79
1455,10,80
1456,10,81
1457,10,82
1458,10,83
1459,10,84
1460,10,85
1461,10,86
1462,10,87
1463,10,88
1464,10,89
1465,11,69
1466,11,70
1467,11,71
1468,11,72
1469,11,73
1470,11,74
1471,11,75
1472,11,76
1473,11,77
1474,11,78
1475,11,79
1476,11,80
1477,11,81
1478,11,82
1479,11,83
1480,11,84
1481,11,85
1482,11,86
1483,11,87
1484,11,88
1485,11,89
1486,12,69
1487,12,70
1488,12,71
1489,12,72
1490,12,73
1491,12,74
1492,12,75
1493,12,76
1494,12,77
1495,12,78
1496,12,79
1497,12,80
1498,12,81
1499,12,82
1500,12,83
1501,12,84
1502,12,85
1503,12,86
1504,12,87
1505,12,88
1506,12,89
1507,13,69
1508,13,70
1509,13,71
1510,13,72
1511,13,73
1512,13,74
1513,13,75
1514,13,76
1515,13,77
1516,13,78
1517,13,79
1518,13,80
1519,13,81
1520,13,82
1521,13,83
1522,13,84
1523,13,85
1524,13,86
1525,13,87
1526,13,88
1527,13,89
1528,14,69
1529,14,70
1530,14,71
1531,14,72
1532,14,73
1533,14,74
1534,14,75
1535,14,76
1536,14,77
1537,14,78
1538,14,79
1539,14,80
1540,14,81
1541,14,82
1542,14,83
1543,14,84
1544,14,85
1545,14,86
1546,14,87
1547,14,88
1548,14,89
1549,15,69
1550,15,70
1551,15,71
1552,15,72
1553,15,73
1554,15,74
1555,15,75
1556,15,76
1557,15,77
1558,15,78
1559,15,79
1560,15,80
1561,15,81
1562,15,82
1563,15,83
1564,15,84
1565,15,85
1566,15,86
1567,15,87
1568,15,88
1569,15,89
1570,16,69
1571,16,70
1572,16,71
1573,16,72
1574,16,73
1575,16,74
1576,16,75
1577,16,76
1578,16,77
1579,16,78
1580,16,79
1581,16,80
1582,16,81
1583,16,82
1584,16,83
1585,16,84
1586,16,85
1587,16,86
1588,16,87
1589,16,88
1590,16,89
1591,17,69
1592,17,70
1593,17,71
1594,17,72
1595,17,73
1596,17,74
1597,17,75
1598,17,76
1599,17,77
1600,17,78
1601,17,79
1602,17,80
1603,17,81
1604,17,82
1605,17,83
1606,17,84
1607,17,85
1608,17,86
1609,17,87
1610,17,88
1611,17,89
1612,18,69
1613,18,70
1614,18,71
1615,18,72
1616,18,73
1617,18,74
1618,18,75
1619,18,76
1620,18,77
1621,18,78
1622,18,79
1623,18,80
1624,18,81
1625,18,82
1626,18,83
1627,18,84
1628,18,85
1629,18,86
1630,18,87
1631,18,88
1632,18,89
1633,19,69
1634,19,70
1635,19,71
1636,19,72
1637,19,73
1638,19,74
1639,19,75
1640,19,76
1641,19,77
1642,19,78
1643,19,79
1644,19,80
1645,19,81
1646,19,82
1647,19,83
1648,19,84
1649,19,85
1650,19,86
1651,19,87
1652,19,88
1653,19,89
1654,20,69
1655,20,70
1656,20,71
1657,20,72
1658,20,73
1659,20,74
1660,20,75
1661,20,76
1662,20,77
1663,20,78
1664,20,79
1665,20,80
1666,20,81
1667,20,82
1668,20,83
1669,20,84
1670,20,85
1671,20,86
1672,20,87
1673,20,88
1674,20,89
1675,21,69
1676,21,70
1677,21,71
1678,21,72
1679,21,73
1680,21,74
1681,21,75
1682,21,76
1683,21,77
1684,21,78
1685,21,79
1686,21,80
1687,21,81
1688,21,82
1689,21,83
1690,21,84
1691,21,85
1692,21,86
1693,21,87
1694,21,88
1695,21,89
1696,22,69
1697,22,70
1698,22,71
1699,22,72
1700,22,73
1701,22,74
1702,22,75
1703,22,76
1704,22,77
1705,22,78
1706,22,79
1707,22,80
1708,22,81
1709,22,82
1710,22,83
1711,22,84
1712,22,85
1713,22,86
1714,22,87
1715,22,88
1716,22,89
1717,23,69
1718,23,70
1719,23,71
1720,23,72
1721,23,73
1722,23,74
1723,23,75
1724,23,76
1725,23,77
1726,23,78
1727,23,79
1728,23,80
1729,23,81
1730,23,82
1731,23,83
1732,23,84
1733,23,85
1734,23,86
1735,23,87
1736,23,88
1737,23,89
1738,24,69
1739,24,70
1740,24,71
1741,24,72
1742,24,73
1743,24,74
1744,24,75
1745,24,76
1746,24,77
1747,24,78
1748,24,79
1749,24,80
1750,24,81
1751,24,82
1752,24,83
1753,24,84
1754,24,85
1755,24,86
1756,24,87
1757,24,88
1758,24,89
1759,25,69
1760,25,70
1761,25,71
1762,25,72
1763,25,73
1764,25,74
1765,25,75
1766,25,76
1767,25,77
1768,25,78
1769,25,79
1770,25,80
1771,25,81
1772,25,82
1773,25,83
1774,25,84
1775,25,85
1776,25,86
1777,25,87
1778,25,88
1779,25,89
1780,26,69
1781,26,70
1782,26,71
1783,26,72
1784,26,73
1785,26,74
1786,26,75
1787,26,76
1788,26,77
1789,26,78
1790,26,79
1791,26,80
1792,26,81
1793,26,82
1794,26,83
1795,26,84
1796,26,85
1797,26,86
1798,26,87
1799,26,88
1800,26,89
1801,27,69
1802,27,70
1803,27,71
1804,27,72
1805,27,73
1806,27,74
1807,27,75
1808,27,76
1809,27,77
1810,27,78
1811,27,79
1812,27,80
1813,27,81
1814,27,82
1815,27,83
1816,27,84
1817,27,85
1818,27,86
1819,27,87
1820,27,88
1821,27,89
1822,28,69
1823,28,70
1824,28,71
1825,28,72
1826,28,73
1827,28,74
1828,28,75
1829,28,76
1830,28,77
1831,28,78
1832,28,79
1833,28,80
1834,28,81
1835,28,82
1836,28,83
1837,28,84
1838,28,85
1839,28,86
1840,28,87
1841,28,88
1842,28,89
1843,44,8
1844,44,9
1845,44,10
1846,44,11
1847,44,12
1848,44,13
1849,44,14
1850,44,15
1851,44,16
1852,44,17
1853,44,18
1854,44,19
1855,44,20
1856,44,21
1857,44,22
1858,44,23
1859,44,24
1860,44,25
1861,44,26
1862,44,27
1863,44,28
1864,44,29
1865,44,30
1866,44,31
1867,44,32
1868,44,33
1869,44,34
1870,44,35
1871,44,36
1872,44,37
1873,44,38
1874,44,39
1875,44,40
1876,44,41
1877,44,42
1878,45,8
1879,45,9
1880,45,10
1881,45,11
1882,45,12
1883,45,13
1884,45,14
1885,45,15
1886,45,16
1887,45,17
1888,45,18
1889,45,19
1890,45,20
1891,45,21
1892,45,22
1893,45,23
1894,45,24
1895,45,25
1896,45,26
1897,45,27
1898,45,28
1899,45,29
1900,45,30
1901,45,31
1902,45,32
1903,45,33
1904,45,34
1905,45,35
1906,45,36
1907,45,37
1908,45,38
1909,45,39
1910,45,40
1911,45,41
1912,45,42
1913,46,8
1914,46,9
1915,46,10
1916,46,11
1917,46,12
1918,46,13
1919,46,14
1920,46,15
1921,46,16
1922,46,17
1923,46,18
1924,46,19
1925,46,20
1926,46,21
1927,46,22
1928,46,23
1929,46,24
1930,46,25
1931,46,26
1932,46,27
1933,46,28
1934,46,29
1935,46,30
1936,46,31
1937,46,32
1938,46,33
1939,46,34
1940,46,35
1941,46,36
1942,46,37
1943,46,38
1944,46,39
1945,46,40
1946,46,41
1947,46,42
1948,47,8
1949,47,9
1950,47,10
1951,47,11
1952,47,12
1953,47,13
1954,47,14
1955,47,15
1956,47,16
1957,47,17
1958,47,18
1959,47,19
1960,47,20
1961,47,21
1962,47,22
1963,47,23
1964,47,24
1965,47,25
1966,47,26
1967,47,27
1968,47,28
1969,47,29
1970,47,30
1971,47,31
1972,47,32
1973,47,33
1974,47,34
1975,47,35
1976,47,36
1977,47,37
1978,47,38
1979,47,39
1980,47,40
1981,47,41
1982,47,42
1983,48,8
1984,48,9
1985,48,10
1986,48,11
1987,48,12
1988,48,13
1989,48,14
1990,48,15
1991,48,16
1992,48,17
1993,48,18
1994,48,19
1995,48,20
1996,48,21
1997,48,22
1998,48,23
1999,48,24
2000,48,25
2001,48,26
2002,48,27
2003,48,28
2004,48,29
2005,48,30
2006,48,31
2007,48,32
2008,48,33
2009,48,34
2010,48,35
2011,48,36
2012,48,37
2013,48,38
2014,48,39
2015,48,40
2016,48,41
2017,48,42
2018,49,8
2019,49,9
2020,49,10
2021,49,11
2022,49,12
2023,49,13
2024,49,14
2025,49,15
2026,49,16
2027,49,17
2028,49,18
2029,49,19
2030,49,20
2031,49,21
2032,49,22
2033,49,23
2034,49,24
2035,49,25
2036,49,26
2037,49,27
2038,49,28
2039,49,29
2040,49,30
2041,49,31
2042,49,32
2043,49,33
2044,49,34
2045,49,35
2046,49,36
2047,49,37
2048,49,38
2049,49,39
2050,49,40
2051,49,41
2052,49,42
2053,50,8
2054,50,9
2055,50,10
2056,50,11
2057,50,12
2058,50,13
2059,50,14
2060,50,15
2061,50,16
2062,50,17
2063,50,18
2064,50,19
2065,50,20
2066,50,21
2067,50,22
2068,50,23
2069,50,24
2070,50,25
2071,50,26
2072,50,27
2073,50,28
2074,50,29
2075,50,30
2076,50,31
2077,50,32
2078,50,33
2079,50,34
2080,50,35
2081,50,36
2082,50,37
2083,50,38
2084,50,39
2085,50,40
2086,50,41
2087,50,42
2088,51,8
2089,51,9
2090,51,10
2091,51,11
2092,51,12
2093,51,13
2094,51,14
2095,51,15
2096,51,16
2097,51,17
2098,51,18
2099,51,19
2100,51,20
2101,51,21
2102,51,22
2103,51,23
2104,51,24
2105,51,25
2106,51,26
2107,51,27
2108,51,28
2109,51,29
2110,51,30
2111,51,31
2112,51,32
2113,51,33
2114,51,34
2115,51,35
2116,51,36
2117,51,37
2118,51,38
2119,51,39
2120,51,40
2121,51,41
2122,51,42
2123,52,8
2124,52,9
2125,52,10
2126,52,11
2127,52,12
2128,52,13
2129,52,14
2130,52,15
2131,52,16
2132,52,17
2133,52,18
2134,52,19
2135,52,20
2136,52,21
2137,52,22
2138,52,23
2139,52,24
2140,52,25
